height,weight,label
197,75,정상체중
148,41,정상체중
198,78,정상체중
123,55,비만
158,61,정상체중
177,56,저체중
136,61,비만
152,75,비만
137,56,비만
198,40,저체중
120,66,비만
165,76,비만
182,68,정상체중
167,51,저체중
167,44,저체중
131,73,비만
150,75,비만
147,62,비만
148,37,저체중
124,67,비만
145,58,비만
120,61,비만
145,43,정상체중
129,44,비만
169,47,저체중
155,45,정상체중
195,62,저체중
185,44,저체중
179,44,저체중
176,59,정상체중
168,70,정상체중
147,38,저체중
163,65,정상체중
166,60,정상체중
133,46,비만
161,37,저체중
131,77,비만
122,42,비만
126,58,비만
131,78,비만
176,76,정상체중
122,79,비만
135,36,정상체중
140,36,저체중
136,35,정상체중
144,73,비만
170,35,저체중
129,76,비만
162,67,비만
178,62,정상체중
130,63,비만
197,46,저체중
187,37,저체중
153,53,정상체중
148,66,비만
198,55,저체중
186,62,저체중
137,75,비만
180,51,저체중
177,40,저체중
195,66,저체중
148,77,비만
190,65,저체중
132,52,비만
158,76,비만
162,52,정상체중
173,54,저체중
152,58,비만
122,53,비만
155,59,정상체중
176,51,저체중
142,41,정상체중
194,74,정상체중
147,60,비만
198,37,저체중
154,68,비만
197,78,정상체중
183,39,저체중
185,51,저체중
176,62,정상체중
184,56,저체중
135,40,정상체중
184,49,저체중
151,59,비만
135,35,정상체중
156,56,정상체중
151,51,정상체중
137,62,비만
125,40,비만
197,77,정상체중
185,55,저체중
138,79,비만
173,60,정상체중
185,71,정상체중
196,37,저체중
121,59,비만
181,51,저체중
128,71,비만
186,39,저체중
142,67,비만
192,54,저체중
141,49,정상체중
125,67,비만
130,75,비만
151,52,정상체중
175,43,저체중
134,71,비만
157,75,비만
197,37,저체중
183,51,저체중
193,71,정상체중
133,39,정상체중
148,79,비만
153,54,정상체중
180,47,저체중
121,56,비만
177,35,저체중
190,44,저체중
128,69,비만
177,52,저체중
163,56,정상체중
135,57,비만
150,60,비만
122,49,비만
134,39,정상체중
194,50,저체중
188,58,저체중
125,60,비만
158,78,비만
182,53,저체중
139,48,정상체중
132,77,비만
143,44,정상체중
174,61,정상체중
181,76,정상체중
163,44,저체중
138,45,정상체중
188,79,정상체중
132,38,정상체중
186,71,정상체중
184,50,저체중
196,68,저체중
156,50,정상체중
139,71,비만
135,47,비만
140,57,비만
152,77,비만
172,58,정상체중
169,35,저체중
131,68,비만
172,53,저체중
198,53,저체중
170,55,정상체중
165,65,정상체중
129,74,비만
175,66,정상체중
145,64,비만
154,75,비만
158,50,정상체중
131,80,비만
198,55,저체중
143,35,저체중
124,48,비만
170,40,저체중
190,70,정상체중
198,48,저체중
158,62,정상체중
143,44,정상체중
167,79,비만
187,59,저체중
198,60,저체중
140,66,비만
160,68,비만
158,35,저체중
180,69,정상체중
124,59,비만
133,41,정상체중
159,49,정상체중
128,58,비만
191,75,정상체중
180,74,정상체중
142,55,비만
138,43,정상체중
175,74,정상체중
120,35,정상체중
192,72,정상체중
175,52,저체중
198,38,저체중
189,53,저체중
131,80,비만
126,72,비만
130,66,비만
160,79,비만
190,72,정상체중
195,45,저체중
141,75,비만
169,46,저체중
151,41,저체중
181,73,정상체중
151,67,비만
158,59,정상체중
127,78,비만
196,60,저체중
131,49,비만
153,52,정상체중
130,39,정상체중
172,74,비만
157,53,정상체중
143,47,정상체중
198,74,정상체중
164,80,비만
141,61,비만
180,36,저체중
182,66,정상체중
147,48,정상체중
195,63,저체중
160,55,정상체중
183,79,정상체중
193,67,저체중
134,59,비만
168,57,정상체중
190,37,저체중
193,68,저체중
160,78,비만
164,40,저체중
142,36,저체중
153,43,저체중
135,56,비만
158,78,비만
147,78,비만
131,76,비만
191,74,정상체중
163,51,정상체중
180,41,저체중
179,73,정상체중
175,54,저체중
130,36,정상체중
126,79,비만
158,71,비만
196,69,저체중
132,78,비만
189,64,저체중
183,70,정상체중
156,74,비만
180,38,저체중
156,63,비만
181,78,정상체중
181,46,저체중
138,58,비만
187,55,저체중
127,78,비만
197,49,저체중
187,53,저체중
150,61,비만
129,35,정상체중
135,54,비만
189,38,저체중
135,79,비만
162,47,저체중
172,50,저체중
134,52,비만
177,46,저체중
183,75,정상체중
134,76,비만
183,73,정상체중
121,49,비만
153,42,저체중
136,51,비만
134,53,비만
144,70,비만
159,80,비만
158,75,비만
163,74,비만
139,52,비만
124,45,비만
144,48,정상체중
148,53,정상체중
186,47,저체중
135,60,비만
181,49,저체중
174,47,저체중
186,36,저체중
148,35,저체중
149,35,저체중
193,62,저체중
138,38,정상체중
134,50,비만
175,78,비만
165,47,저체중
200,45,저체중
164,67,정상체중
174,78,비만
185,54,저체중
136,41,정상체중
146,45,정상체중
155,66,비만
148,71,비만
123,79,비만
142,74,비만
134,47,비만
161,74,비만
165,70,비만
134,68,비만
137,56,비만
164,79,비만
124,59,비만
154,61,비만
125,53,비만
183,77,정상체중
125,77,비만
169,56,정상체중
143,55,비만
185,43,저체중
199,52,저체중
142,53,비만
146,37,저체중
176,78,비만
183,68,정상체중
172,43,저체중
152,56,정상체중
193,75,정상체중
178,78,정상체중
156,51,정상체중
194,62,저체중
197,44,저체중
124,43,비만
200,59,저체중
183,60,저체중
138,65,비만
145,72,비만
148,69,비만
142,43,정상체중
196,75,정상체중
134,64,비만
161,39,저체중
120,54,비만
156,57,정상체중
159,51,정상체중
187,47,저체중
137,65,비만
171,52,저체중
176,64,정상체중
160,61,정상체중
193,40,저체중
180,54,저체중
197,43,저체중
200,52,저체중
132,42,정상체중
164,76,비만
176,61,정상체중
162,42,저체중
126,60,비만
137,79,비만
127,43,비만
199,71,저체중
172,75,비만
155,35,저체중
180,47,저체중
191,49,저체중
159,64,비만
133,64,비만
170,76,비만
193,41,저체중
132,76,비만
127,76,비만
143,39,정상체중
178,69,정상체중
183,57,저체중
200,77,정상체중
128,72,비만
128,65,비만
167,45,저체중
191,77,정상체중
192,71,정상체중
187,64,저체중
141,58,비만
161,45,저체중
197,56,저체중
123,46,비만
179,64,정상체중
159,80,비만
121,41,비만
157,61,정상체중
163,60,정상체중
176,51,저체중
140,79,비만
184,36,저체중
128,62,비만
163,36,저체중
165,38,저체중
152,60,비만
186,37,저체중
182,38,저체중
162,39,저체중
170,48,저체중
179,52,저체중
137,35,정상체중
200,73,저체중
178,58,저체중
144,44,정상체중
165,57,정상체중
152,79,비만
181,37,저체중
159,48,정상체중
179,60,정상체중
185,79,정상체중
177,62,정상체중
136,56,비만
186,50,저체중
193,58,저체중
162,69,비만
164,45,저체중
187,71,정상체중
160,61,정상체중
164,40,저체중
196,69,저체중
137,67,비만
145,43,정상체중
139,50,비만
156,49,정상체중
131,65,비만
128,50,비만
120,64,비만
122,51,비만
167,46,저체중
143,45,정상체중
179,78,정상체중
147,73,비만
159,45,저체중
187,36,저체중
166,69,비만
178,51,저체중
146,44,정상체중
164,42,저체중
126,46,비만
130,51,비만
124,55,비만
172,77,비만
198,66,저체중
146,39,저체중
131,61,비만
126,39,정상체중
161,78,비만
121,48,비만
156,71,비만
169,52,저체중
125,54,비만
187,50,저체중
130,46,비만
188,72,정상체중
181,60,저체중
158,44,저체중
152,63,비만
150,46,정상체중
141,77,비만
134,48,비만
173,66,정상체중
129,67,비만
176,56,저체중
149,61,비만
140,50,비만
153,35,저체중
135,50,비만
192,55,저체중
153,55,정상체중
180,58,저체중
160,38,저체중
160,69,비만
120,48,비만
194,56,저체중
147,80,비만
145,70,비만
125,46,비만
162,56,정상체중
157,58,정상체중
128,45,비만
164,74,비만
165,37,저체중
163,55,정상체중
152,80,비만
128,40,정상체중
139,42,정상체중
154,48,정상체중
146,62,비만
185,80,정상체중
173,80,비만
126,66,비만
168,78,비만
134,58,비만
137,78,비만
195,50,저체중
123,68,비만
127,66,비만
157,46,정상체중
183,53,저체중
130,55,비만
133,74,비만
161,75,비만
137,71,비만
127,70,비만
139,58,비만
154,56,정상체중
152,53,정상체중
152,46,정상체중
123,39,비만
142,60,비만
131,75,비만
156,43,저체중
157,48,정상체중
181,54,저체중
125,68,비만
192,78,정상체중
137,37,정상체중
181,59,저체중
125,79,비만
143,50,정상체중
121,39,비만
126,54,비만
128,62,비만
163,41,저체중
129,80,비만
152,53,정상체중
129,48,비만
161,66,비만
137,37,정상체중
144,59,비만
172,40,저체중
173,51,저체중
147,46,정상체중
179,53,저체중
186,76,정상체중
189,53,저체중
190,66,저체중
139,74,비만
165,73,비만
128,58,비만
132,62,비만
131,66,비만
160,79,비만
142,52,비만
141,77,비만
140,80,비만
180,55,저체중
146,42,정상체중
148,65,비만
140,50,비만
161,65,비만
182,49,저체중
143,77,비만
190,63,저체중
128,42,비만
169,57,정상체중
125,60,비만
144,51,정상체중
134,50,비만
127,49,비만
145,79,비만
138,79,비만
121,54,비만
159,62,정상체중
130,70,비만
136,35,정상체중
158,80,비만
139,45,정상체중
129,53,비만
162,74,비만
135,56,비만
160,65,비만
156,56,정상체중
148,48,정상체중
200,49,저체중
184,46,저체중
127,62,비만
144,38,저체중
171,78,비만
124,37,정상체중
176,57,저체중
159,36,저체중
129,41,정상체중
190,63,저체중
149,39,저체중
125,42,비만
192,62,저체중
160,67,비만
124,69,비만
137,80,비만
187,44,저체중
200,46,저체중
165,55,정상체중
194,77,정상체중
134,47,비만
139,46,정상체중
144,45,정상체중
191,76,정상체중
151,58,비만
154,52,정상체중
142,48,정상체중
139,72,비만
175,80,비만
147,40,정상체중
147,43,정상체중
165,60,정상체중
182,70,정상체중
178,61,정상체중
145,62,비만
166,49,저체중
178,78,정상체중
142,69,비만
179,80,정상체중
146,61,비만
131,53,비만
136,58,비만
198,66,저체중
187,70,정상체중
171,37,저체중
131,70,비만
170,64,정상체중
146,50,정상체중
137,66,비만
153,43,저체중
144,52,비만
177,44,저체중
144,48,정상체중
179,55,저체중
164,57,정상체중
136,53,비만
167,69,정상체중
164,67,정상체중
189,43,저체중
172,43,저체중
164,37,저체중
145,46,정상체중
157,53,정상체중
192,77,정상체중
120,48,비만
158,42,저체중
152,71,비만
142,76,비만
161,62,정상체중
184,70,정상체중
187,36,저체중
152,59,비만
148,41,정상체중
159,70,비만
166,64,정상체중
153,71,비만
145,72,비만
168,36,저체중
155,65,비만
200,56,저체중
146,79,비만
144,40,정상체중
182,59,저체중
131,60,비만
131,39,정상체중
173,79,비만
176,51,저체중
191,46,저체중
135,48,비만
184,48,저체중
177,38,저체중
197,80,정상체중
187,45,저체중
152,55,정상체중
170,35,저체중
163,41,저체중
198,35,저체중
199,69,저체중
189,47,저체중
174,39,저체중
136,70,비만
169,80,비만
140,37,정상체중
138,65,비만
178,56,저체중
154,51,정상체중
163,63,정상체중
121,37,비만
151,47,정상체중
195,54,저체중
123,78,비만
170,38,저체중
162,68,비만
200,70,저체중
195,64,저체중
197,36,저체중
195,77,정상체중
183,61,저체중
148,50,정상체중
134,71,비만
160,57,정상체중
140,47,정상체중
169,73,비만
164,66,정상체중
141,56,비만
135,58,비만
156,68,비만
158,80,비만
131,36,정상체중
164,56,정상체중
181,60,저체중
148,79,비만
142,40,정상체중
167,46,저체중
182,65,정상체중
152,66,비만
187,50,저체중
176,41,저체중
181,47,저체중
174,79,비만
186,57,저체중
127,60,비만
175,49,저체중
160,38,저체중
162,72,비만
157,78,비만
162,35,저체중
152,70,비만
144,49,정상체중
142,62,비만
167,57,정상체중
145,59,비만
176,59,정상체중
155,63,비만
128,76,비만
177,80,비만
175,68,정상체중
171,42,저체중
179,43,저체중
170,69,정상체중
181,52,저체중
157,42,저체중
125,41,비만
189,76,정상체중
136,60,비만
151,80,비만
136,36,정상체중
161,64,정상체중
156,67,비만
145,59,비만
128,68,비만
183,53,저체중
169,75,비만
200,39,저체중
143,58,비만
183,57,저체중
171,67,정상체중
152,58,비만
196,61,저체중
133,69,비만
136,67,비만
134,38,정상체중
158,39,저체중
120,60,비만
195,78,정상체중
134,63,비만
180,45,저체중
151,74,비만
159,35,저체중
123,64,비만
194,51,저체중
166,57,정상체중
159,58,정상체중
194,57,저체중
198,55,저체중
134,55,비만
185,45,저체중
188,56,저체중
144,60,비만
197,58,저체중
171,37,저체중
139,68,비만
146,61,비만
176,45,저체중
121,65,비만
